GC_spacer,GC_target,GC_target_5p_context,GC_target_PAM_distal,GC_target_PAM_proximal,GC_target_PAM,GC_target_3p_context,Tm_spacer,Tm_target,Tm_target_5p_context,Tm_target_PAM_distal,Tm_target_PAM_proximal,Tm_target_PAM,Tm_target_3p_context,MFE_spacer,MFE_sgRNA
1.615340243260217,1.206433230947878,0.34685624671464993,0.5750775623866892,1.227936381911445,-0.3257930407350207,0.052707844046051784,0.3270101781956372,-0.8203308626927183,0.4612679405352946,1.7595627166166574,0.060141581794371006,2.2037015931495523,0.3877808428345856,1.6498849164742182,5.965863310135931
1.7678077680841453,1.056689530958228,0.34685624671464993,0.5804975945047536,1.2357836426177176,-0.3178962230093844,0.052707844046051784,0.17566302371188294,-1.1380995082670027,0.4769936916405973,1.2966879671466707,-0.02827939067212394,2.1901490521688576,0.3773670544982732,1.5929645307514864,6.056519146872746
2.1429108874824814,1.391750249658692,0.3499545026966427,0.6713522007078677,1.391212408322083,-0.3260205174465658,0.04354892917986636,0.24843131159064466,-1.4275226135100902,0.4908868461592537,1.0892457040014205,0.07256115967493044,2.192978575962654,0.3382717101829986,1.5964583199764064,5.877933531312443
1.382965286935184,1.2151253867455043,0.34685624671464993,0.6976949204803049,1.2740648416028069,-0.49506131346511517,0.052707844046051784,-0.009463472464714703,-1.0620897437560577,0.0741306322711524,-0.4658972636890433,-0.2758417455597461,2.0280087881233464,0.1996820312372743,1.8314712523432244,6.835823917375031
1.5567181812812831,1.0525156359928396,0.34685624671464993,0.5798869984633378,1.2979765139867296,-0.3182164364529214,0.052707844046051784,0.059892707719436895,-1.2688343226802128,0.4523681050263759,1.2858636261087857,-0.09413662347923292,2.1943009119440338,0.37377766160034365,1.7007307035094659,6.1838084953309655
2.1429108874824814,1.391750249658692,0.3499545026966427,0.6713522007078677,1.3772175231352959,-0.3260205174465658,0.04296845393127781,0.24821867485030588,-1.5574598313253425,0.50123059583893,1.1009446233339262,0.1466596413609477,2.192978575962654,0.3423384144782244,1.6030132132564199,5.91589599802997
2.1383339224094784,1.3264550355929687,0.34804886401567375,0.6706272065040433,1.2623409426619605,-0.3260205174465658,0.05239292106770032,0.11615012374238766,-1.0675448080461918,0.518368943824587,1.1593173323435213,-0.10529326705124718,2.1921617789877703,0.34309291826560057,1.5994389341875124,5.916082874892528
2.1687334301563395,1.3639299112381602,0.3499545026966427,0.6746579777730517,1.4369086222493632,-0.3260205174465658,0.043662707431136503,0.3259535484205032,-0.7569783808889873,0.4914142456867052,0.9132134517840254,0.29004442056932894,2.223941845940845,0.2846385604614559,1.528098707328441,5.887325424478591
1.5567181812812831,1.0525156359928396,0.34685624671464993,0.5798869984633378,1.2979765139867296,-0.3182164364529214,0.052707844046051784,0.059892707719436895,-1.2688343226802128,0.4523681050263759,1.2858636261087857,-0.09413662347923292,2.1943009119440338,0.37377766160034365,1.7007307035094659,6.1838084953309655
1.382965286935184,1.1980961258257592,0.34685624671464993,0.6976949204803049,1.273284990246619,-0.49506131346511517,0.052707844046051784,0.0029168770197454084,-1.0704295078810755,0.0741306322711524,-0.4651773453483776,-0.2756747179553795,2.042707194306922,0.1996820312372743,1.8304342784872945,6.835044066018842
